ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,activity
-2.356,9.728,0.323,-0.123,9.72,1.292,-2.216,-0.112,-0.605,-0.365,0.743,0.736,51822,2021-05-19 17:47:40:499,WalkingUpstairs
-1.231,13.154,-0.347,-1.022,9.749,0.279,-0.209,3.404,-0.626,-1.564,-0.912,1.255,52322,2021-05-19 17:47:40:999,WalkingUpstairs
-1.231,13.154,-0.347,-1.022,9.749,0.279,-0.209,3.404,-0.626,-1.564,-0.912,1.255,52323,2021-05-19 17:47:41:000,WalkingUpstairs
-3.352,12.419,-0.017,-0.136,9.588,2.055,-3.216,2.831,-2.072,-0.407,-0.472,0.264,52742,2021-05-19 17:47:41:419,WalkingUpstairs
-0.742,-0.201,-4.503,-3.318,7.741,-5.024,2.576,-7.942,0.521,-0.082,-0.132,-0.149,53242,2021-05-19 17:47:41:919,WalkingUpstairs
-2.105,8.885,-0.927,-1.335,9.698,0.577,-1.068,-1.462,-1.308,-0.757,-0.43,0.425,53742,2021-05-19 17:47:42:419,WalkingUpstairs
-2.102,9.649,-4.63,-3.688,8.639,-2.816,1.586,1.009,-1.814,1.693,2.2,-2.334,54292,2021-05-19 17:47:42:969,WalkingUpstairs
-4.834,7.554,-1.369,-2.445,9.316,-1.845,-2.389,-1.762,0.476,-1.105,-1.346,1.06,54742,2021-05-19 17:47:43:419,WalkingUpstairs
-5.248,12.462,0.833,0.038,9.757,0.985,-1.535,1.571,0.495,0.276,0.404,0.244,55452,2021-05-19 17:47:44:129,WalkingUpstairs
-2.909,12.649,-0.086,-0.557,9.788,0.216,-2.352,2.86,-0.302,0.461,0.6,-0.035,55453,2021-05-19 17:47:44:130,WalkingUpstairs
-2.909,12.649,-0.086,-0.557,9.788,0.216,-2.352,2.86,-0.302,0.461,0.6,-0.035,55454,2021-05-19 17:47:44:131,WalkingUpstairs
-7.151,-0.086,-8.839,-2.699,9.023,-2.735,-3.329,-0.264,-9.885,-1.079,-2.39,0.962,55631,2021-05-19 17:47:44:308,WalkingUpstairs
-2.607,9.337,0.704,-0.528,9.562,2.113,-2.079,-0.224,-1.409,-0.56,-0.173,0.48,56132,2021-05-19 17:47:44:809,WalkingUpstairs
2.382,7.472,0.077,-2.247,9.14,-2.752,4.63,-1.668,2.829,1.195,-0.005,-0.655,56632,2021-05-19 17:47:45:309,WalkingUpstairs
-0.393,12.802,4.834,-1.744,9.639,-0.471,-7.152,3.977,-1.779,-0.807,0.457,1.727,57132,2021-05-19 17:47:45:809,WalkingUpstairs
-5.444,14.375,0.704,-0.094,9.59,2.047,-1.69,5.795,-1.781,1.112,1.162,-0.481,57632,2021-05-19 17:47:46:309,WalkingUpstairs
-5.739,18.715,1.113,-3.637,8.834,-2.215,-2.102,9.882,3.328,-1.968,-1.494,0.657,58132,2021-05-19 17:47:46:809,WalkingUpstairs
-5.739,18.715,1.113,-3.637,8.834,-2.215,-2.102,9.882,3.328,-1.968,-1.494,0.657,58133,2021-05-19 17:47:46:810,WalkingUpstairs
-3.084,11.617,-0.436,-0.935,9.62,1.656,-2.149,1.996,-2.092,-0.463,-0.034,0.781,58587,2021-05-19 17:47:47:264,WalkingUpstairs
-6.187,1.336,-7.707,-3.418,7.038,-5.912,4.479,-7.876,-0.389,-0.337,-0.213,-0.319,59087,2021-05-19 17:47:47:764,WalkingUpstairs
-3.632,8.083,1.262,-1.026,9.718,0.825,-2.75,-2.537,-0.353,-0.677,-0.673,0.493,59587,2021-05-19 17:47:48:264,WalkingUpstairs
-1.288,5.715,-3.598,-3.716,8.16,-3.971,2.662,-2.81,0.981,1.715,1.233,-1.415,60087,2021-05-19 17:47:48:764,WalkingUpstairs
-4.465,8.339,-0.081,-2.171,9.467,-1.355,-1.803,-0.781,0.672,-1.408,-0.487,1.043,60586,2021-05-19 17:47:49:263,WalkingUpstairs
-0.505,12.507,-0.328,-0.999,9.733,0.668,0.493,2.775,-0.996,1.513,0.062,-0.219,61087,2021-05-19 17:47:49:764,WalkingUpstairs
-4.575,6.151,-3.924,-2.187,9.317,-2.142,-2.388,-3.166,-1.782,-1.705,3.115,0.96,61587,2021-05-19 17:47:50:264,WalkingUpstairs
-1.98,5.765,-0.781,-3.212,9.096,-1.765,1.232,-3.331,0.984,1.847,0.567,-1.601,62087,2021-05-19 17:47:50:764,WalkingUpstairs
-1.98,5.765,-0.781,-3.212,9.096,-1.765,1.232,-3.331,0.984,1.847,0.567,-1.601,62088,2021-05-19 17:47:50:765,WalkingUpstairs
-1.98,5.765,-0.781,-3.212,9.096,-1.765,1.232,-3.331,0.984,1.847,0.567,-1.601,62089,2021-05-19 17:47:50:766,WalkingUpstairs
-1.98,5.765,-0.781,-3.212,9.096,-1.765,1.232,-3.331,0.984,1.847,0.567,-1.601,62090,2021-05-19 17:47:50:767,WalkingUpstairs
-1.98,5.765,-0.781,-3.212,9.096,-1.765,1.232,-3.331,0.984,1.847,0.567,-1.601,62093,2021-05-19 17:47:50:770,WalkingUpstairs
-1.528,7.997,-1.274,-2.263,9.479,-1.095,-1.34,-1.559,-0.127,-1.086,-0.877,1.11,62593,2021-05-19 17:47:51:270,WalkingUpstairs
-2.832,11.303,-1.137,-1.14,9.706,0.81,-0.703,2.183,-2.374,1.767,0.55,-0.095,63093,2021-05-19 17:47:51:770,WalkingUpstairs
-5.842,11.349,-5.332,-1.705,9.494,-1.767,-4.137,1.854,-3.565,-1.72,2.746,1.038,63594,2021-05-19 17:47:52:271,WalkingUpstairs
-0.989,9.603,0.857,-1.088,9.71,0.838,0.366,0.529,-0.916,-1.029,0.622,0.778,64093,2021-05-19 17:47:52:770,WalkingUpstairs
-2.093,12.917,-1.463,-3.634,8.812,-2.305,0.208,3.245,3.67,0.498,1.036,-1.673,64593,2021-05-19 17:47:53:270,WalkingUpstairs
-2.054,10.367,-3.261,-4.762,7.914,-3.296,4.482,-3.106,4.441,-1.702,-0.406,1.231,65092,2021-05-19 17:47:53:769,WalkingUpstairs
-2.768,12.325,1.707,-1.285,9.571,1.71,0.076,2.201,-1.075,-0.098,0.089,0.162,65593,2021-05-19 17:47:54:270,WalkingUpstairs
-1.073,1.276,-5.911,-4.039,6.787,-5.814,2.966,-5.511,-0.098,0.965,1.652,-0.98,66093,2021-05-19 17:47:54:770,WalkingUpstairs
-3.417,7.329,0.079,-2.442,9.372,-1.539,-0.506,-1.71,-0.284,-1.72,1.429,1.186,66572,2021-05-19 17:47:55:249,WalkingUpstairs
0.218,11.104,0.424,-1.844,9.615,-0.566,2.714,1.907,5.154,1.743,2.01,-1.695,67072,2021-05-19 17:47:55:749,WalkingUpstairs
-0.79,8.284,1.839,-2.053,9.448,-1.64,-2.358,1.995,5.03,-0.252,0.098,0.293,67572,2021-05-19 17:47:56:249,WalkingUpstairs
-3.428,12.201,-0.148,-1.585,9.678,0.031,-1.844,2.523,-0.179,1.398,0.713,-1.019,68072,2021-05-19 17:47:56:749,WalkingUpstairs
-5.847,15.778,-12.586,-4.473,6.479,-5.847,-8.457,14.028,15.423,-1.533,-1.396,-0.203,68571,2021-05-19 17:47:57:248,WalkingUpstairs
-4.793,10.669,2.392,-0.957,9.64,1.526,-1.99,-0.401,2.117,-0.9,-0.582,0.362,69071,2021-05-19 17:47:57:748,WalkingUpstairs
2.114,1.743,-3.926,-3.447,7.294,-5.576,2.366,-3.195,1.477,1.729,1.318,-0.732,69571,2021-05-19 17:47:58:248,WalkingUpstairs
-3.847,8.564,-2.162,-2.166,9.55,-0.519,-1.681,-0.986,-1.643,-1.307,1.135,0.737,70071,2021-05-19 17:47:58:748,WalkingUpstairs
-0.917,10.149,-5.775,-2.887,9.076,-2.339,2.069,1.777,-2.293,2.263,0.376,-1.789,70572,2021-05-19 17:47:59:249,WalkingUpstairs
-1.975,15.627,-0.479,-3.163,8.77,-3.041,1.188,6.857,2.562,-1.134,-1.3,1.288,71071,2021-05-19 17:47:59:748,WalkingUpstairs
-2.919,14.037,-2.131,-1.07,9.733,0.534,-0.148,3.084,-1.325,2.259,-0.482,-0.799,71571,2021-05-19 17:48:00:248,WalkingUpstairs
-6.22,18.115,-5.997,-2.489,9.29,-1.916,-6.371,17.434,-5.881,-0.814,1.032,-0.066,72071,2021-05-19 17:48:00:748,WalkingUpstairs
-0.974,12.213,-1.736,-0.299,9.649,1.726,-0.402,2.114,-1.72,-0.535,0.407,0.655,72571,2021-05-19 17:48:01:248,WalkingUpstairs
0.965,4.843,-2.21,-3.085,9.067,-2.11,4.719,-4.057,0.637,-1.849,0.399,0.34,73071,2021-05-19 17:48:01:748,WalkingUpstairs
-4.312,8.401,-0.084,-1.142,9.669,1.175,-2.74,0.09,-2.376,-0.853,0.151,0.678,73571,2021-05-19 17:48:02:248,WalkingUpstairs
-1.355,5.825,1.882,-3.507,8.758,-2.679,0.886,-1.085,3.561,0.119,2.42,-0.862,74072,2021-05-19 17:48:02:749,WalkingUpstairs
-3.249,16.099,-8.018,-1.683,9.639,0.656,3.473,2.004,6.657,-0.853,3.333,1.718,74571,2021-05-19 17:48:03:248,WalkingUpstairs
1.389,10.297,3.632,-2.571,9.405,-1.05,-0.611,2.846,-0.959,2.282,0.305,-1.438,75071,2021-05-19 17:48:03:748,WalkingUpstairs
0.862,10.381,-3.699,-2.975,9.324,-0.625,-0.673,-1.039,-1.454,-0.621,1.643,-0.474,75572,2021-05-19 17:48:04:249,WalkingUpstairs
-0.385,14.456,-2.006,-1.496,9.59,1.403,1.355,4.835,-2.766,2.929,0.302,-1.561,76072,2021-05-19 17:48:04:749,WalkingUpstairs
-4.391,1.221,-5.811,-4.469,6.75,-5.535,3.066,-6.448,-1.145,0.277,-0.49,-0.139,76701,2021-05-19 17:48:05:378,WalkingUpstairs
-3.443,8.899,0.034,-1.903,9.61,0.446,-1.54,-0.711,-0.412,-0.424,-0.484,0.552,77072,2021-05-19 17:48:05:749,WalkingUpstairs
-0.565,8.145,2.028,-4.166,8.19,-3.425,3.601,-0.045,5.453,1.497,1.35,-1.913,77661,2021-05-19 17:48:06:338,WalkingUpstairs
-3.177,7.707,-0.692,-3.191,9.136,-1.588,0.014,-1.429,0.896,-0.873,-1.562,1.301,78071,2021-05-19 17:48:06:748,WalkingUpstairs
-1.417,11.238,2.545,-3.1,9.154,-1.666,1.871,-0.83,0.374,1.483,-0.861,-1.836,78571,2021-05-19 17:48:07:248,WalkingUpstairs
-1.98,11.899,-1.544,-2.592,9.139,-2.435,5.261,10.097,1.974,-1.356,-1.29,1.559,79072,2021-05-19 17:48:07:749,WalkingUpstairs
-3.809,14.427,-0.184,-0.826,9.726,0.945,-0.918,-0.473,-0.485,0.643,0.491,-0.107,79571,2021-05-19 17:48:08:248,WalkingUpstairs
-3.862,9.91,-3.689,-1.915,9.466,-1.702,-0.7,-2.514,0.362,0.34,-0.408,-1.093,80072,2021-05-19 17:48:08:749,WalkingUpstairs
-1.3,9.378,0.287,-1.057,9.681,1.151,-0.243,-0.303,-0.864,-0.009,-1.239,0.182,80742,2021-05-19 17:48:09:419,WalkingUpstairs
-4.35,0.017,-6.737,-3.651,8.712,-2.636,1.027,-9.351,-4.975,-0.891,0.365,-0.279,80930,2021-05-19 17:48:09:607,WalkingUpstairs
-1.863,10.211,0.35,-2.012,9.512,1.282,0.064,0.713,-1.147,-1.02,0.312,0.481,81429,2021-05-19 17:48:10:106,WalkingUpstairs
-4.446,14.389,-3.158,-2.032,9.591,-0.211,-2.414,4.798,-2.947,2.469,-0.224,-1.164,81929,2021-05-19 17:48:10:606,WalkingUpstairs
-1.918,9.419,-1.389,-3.265,8.892,-2.536,1.348,0.526,1.147,-1.503,-0.888,1.026,82430,2021-05-19 17:48:11:107,WalkingUpstairs
-3.045,11.983,-0.208,-0.966,9.715,0.922,-2.079,2.268,-1.13,-0.047,0.279,-0.21,82930,2021-05-19 17:48:11:607,WalkingUpstairs
2.48,4.549,-4.812,-2.285,9.305,-2.09,4.765,-4.756,-2.723,0.606,-1.078,-1.271,83430,2021-05-19 17:48:12:107,WalkingUpstairs
-3.22,10.077,-1.525,-0.908,9.615,1.703,-2.312,0.462,-3.228,-0.751,0.867,0.415,83930,2021-05-19 17:48:12:607,WalkingUpstairs
-0.848,2.713,-4.786,-4.596,6.933,-5.194,5.961,-1.834,1.884,0.775,1.436,-1.94,84531,2021-05-19 17:48:13:208,WalkingUpstairs
-3.285,7.125,-1.767,-2.585,9.459,-0.155,-0.7,-2.333,-1.612,-1.75,1.033,0.902,84930,2021-05-19 17:48:13:607,WalkingUpstairs
-0.809,10.329,-4.147,-3.951,8.668,-2.331,3.142,1.661,-1.816,1.672,2.258,-1.888,85430,2021-05-19 17:48:14:107,WalkingUpstairs
-3.864,13.549,-1.836,-4.244,8.066,-3.619,-1.898,1.322,1.435,-1.631,-0.457,0.962,85930,2021-05-19 17:48:14:607,WalkingUpstairs
-4.611,10.573,1.942,-1.628,9.568,1.405,-4.317,0.948,2.441,-0.654,0.819,0.25,86430,2021-05-19 17:48:15:107,WalkingUpstairs
-5.921,-0.694,-6.673,-5.113,7.028,-4.542,-0.808,-7.723,-2.13,-1.896,-1.569,0.64,86929,2021-05-19 17:48:15:606,WalkingUpstairs
-3.73,8.696,-0.213,-1.793,9.582,1.07,-0.489,-0.811,-1.198,-0.691,-0.662,0.511,87430,2021-05-19 17:48:16:107,WalkingUpstairs
-2.768,8.399,-0.91,-2.924,9.24,-1.501,3.124,-0.612,0.866,1.35,0.706,-0.773,87930,2021-05-19 17:48:16:607,WalkingUpstairs
-1.717,11.605,9.275,-2.324,9.526,0.169,3.039,-7.597,12.118,-0.566,1.102,1.634,88429,2021-05-19 17:48:17:106,WalkingUpstairs
-4.381,13.29,-0.127,-0.785,9.632,1.668,-3.596,3.658,-1.795,0.671,0.106,-0.209,88930,2021-05-19 17:48:17:607,WalkingUpstairs
1.384,2.413,-2.916,-2.681,9.381,-0.99,4.065,-6.968,-1.926,0.702,-0.737,-1.242,89613,2021-05-19 17:48:18:290,WalkingUpstairs
1.384,2.413,-2.916,-2.681,9.381,-0.99,4.065,-6.968,-1.926,0.702,-0.737,-1.242,89614,2021-05-19 17:48:18:291,WalkingUpstairs
1.384,2.413,-2.916,-2.681,9.381,-0.99,4.065,-6.968,-1.926,0.702,-0.737,-1.242,89615,2021-05-19 17:48:18:292,WalkingUpstairs
1.384,2.413,-2.916,-2.681,9.381,-0.99,4.065,-6.968,-1.926,0.702,-0.737,-1.242,89616,2021-05-19 17:48:18:293,WalkingUpstairs
-6.041,-0.364,-7.321,-3.19,8.887,-2.649,-2.85,-9.251,-4.672,-1.581,-1.421,1.123,89800,2021-05-19 17:48:18:477,WalkingUpstairs
-5.057,11.586,-0.924,-0.786,9.556,2.06,-4.051,-2.038,-1.114,-0.027,-0.616,0.208,90300,2021-05-19 17:48:18:977,WalkingUpstairs
-3.833,5.066,-3.733,-3.772,7.706,-4.75,2.592,-3.37,1.122,1.905,0.894,-0.974,90800,2021-05-19 17:48:19:477,WalkingUpstairs
-2.61,7.29,-1.616,-3.145,9.069,-2.007,-1.303,0.557,0.797,-1.218,-0.583,1.082,91300,2021-05-19 17:48:19:977,WalkingUpstairs
-5.935,12.388,3.129,-2.172,9.504,-1.059,-4.445,3.649,-1.988,1.902,-0.357,-0.522,91800,2021-05-19 17:48:20:477,WalkingUpstairs
-12.215,20.523,-11.157,-4.367,6.576,-5.818,-3.381,-8.138,-1.721,-0.948,0.012,0.798,92300,2021-05-19 17:48:20:977,WalkingUpstairs
-1.195,9.103,1.202,-0.848,9.752,0.598,-0.818,0.828,-0.196,-0.568,-0.702,0.68,92800,2021-05-19 17:48:21:477,WalkingUpstairs
-1.717,11.787,0.668,-2.774,9.281,-1.532,1.057,2.506,2.2,1.32,0.492,-1.6,93325,2021-05-19 17:48:22:002,WalkingUpstairs
-1.717,11.787,0.668,-2.774,9.281,-1.532,1.057,2.506,2.2,1.32,0.492,-1.6,93326,2021-05-19 17:48:22:003,WalkingUpstairs
1.63,8.794,4.338,-4.778,7.889,-3.331,6.409,0.905,7.67,1.061,1.982,-1.053,93503,2021-05-19 17:48:22:180,WalkingUpstairs
-4.458,13.556,-0.417,-2.064,9.343,-2.149,-2.394,4.213,1.732,-1.428,1.987,0.122,94003,2021-05-19 17:48:22:680,WalkingUpstairs
-5.957,8.351,-0.17,-1.038,9.388,2.638,-1.792,-1.408,-3.386,-0.731,-0.194,0.37,94503,2021-05-19 17:48:23:180,WalkingUpstairs
-5.957,8.351,-0.17,-1.038,9.388,2.638,-1.792,-1.408,-3.386,-0.731,-0.194,0.37,94504,2021-05-19 17:48:23:181,WalkingUpstairs
-2.404,11.983,3.065,-1.205,9.656,1.214,-1.314,2.276,0.081,1.545,0.045,-1.525,95071,2021-05-19 17:48:23:748,WalkingUpstairs
-2.404,11.983,3.065,-1.205,9.656,1.214,-1.314,2.276,0.081,1.545,0.045,-1.525,95072,2021-05-19 17:48:23:749,WalkingUpstairs
-2.404,11.983,3.065,-1.205,9.656,1.214,-1.314,2.276,0.081,1.545,0.045,-1.525,95073,2021-05-19 17:48:23:750,WalkingUpstairs
0.014,14.957,-0.467,-2.825,9.349,-0.889,2.84,5.608,0.422,-0.859,-1.515,1.167,95259,2021-05-19 17:48:23:936,WalkingUpstairs
-2.308,13.582,0.373,-0.661,9.677,1.443,-1.647,3.905,-1.069,0.785,0.224,-0.637,95759,2021-05-19 17:48:24:436,WalkingUpstairs
0.247,4.288,-0.201,-3.496,8.886,-2.234,3.742,-4.598,2.033,-0.337,1.112,-0.766,96259,2021-05-19 17:48:24:936,WalkingUpstairs
0.247,4.288,-0.201,-3.496,8.886,-2.234,3.742,-4.598,2.033,-0.337,1.112,-0.766,96260,2021-05-19 17:48:24:937,WalkingUpstairs
0.247,4.288,-0.201,-3.496,8.886,-2.234,3.742,-4.598,2.033,-0.337,1.112,-0.766,96261,2021-05-19 17:48:24:938,WalkingUpstairs
0.247,4.288,-0.201,-3.496,8.886,-2.234,3.742,-4.598,2.033,-0.337,1.112,-0.766,96262,2021-05-19 17:48:24:939,WalkingUpstairs
0.247,4.288,-0.201,-3.496,8.886,-2.234,3.742,-4.598,2.033,-0.337,1.112,-0.766,96265,2021-05-19 17:48:24:942,WalkingUpstairs
-12.412,16.678,-3.534,-2.588,9.363,-1.348,-9.824,7.315,-2.186,-1.506,-0.416,1.336,96440,2021-05-19 17:48:25:117,WalkingUpstairs
-2.619,12.055,-0.156,-0.75,9.522,2.224,-1.87,2.533,-2.38,-0.093,-0.891,-0.041,96941,2021-05-19 17:48:25:618,WalkingUpstairs
-1.642,10.077,-6.258,-3.421,8.811,-2.613,1.778,1.266,-3.645,2.377,2.83,-1.935,97443,2021-05-19 17:48:26:120,WalkingUpstairs
-3.864,7.513,-0.426,-1.779,9.64,0.28,-3.508,-1.909,0.196,-1.11,-0.547,1.265,97941,2021-05-19 17:48:26:618,WalkingUpstairs
-5.425,11.011,2.332,-2.275,9.482,-1.042,-3.15,1.529,3.374,3.095,-1.028,-1.859,98441,2021-05-19 17:48:27:118,WalkingUpstairs
-2.133,12.079,-9.893,-3.396,8.918,-2.259,-2.151,2.516,-2.526,-0.593,-1.05,0.68,98940,2021-05-19 17:48:27:617,WalkingUpstairs
-2.133,12.079,-9.893,-3.396,8.918,-2.259,3.229,18.164,-3.264,-0.593,-1.05,0.68,98972,2021-05-19 17:48:27:649,WalkingUpstairs
-2.66,9.594,0.321,-0.545,9.706,1.291,-1.586,0.263,-1.191,-0.352,-0.572,0.662,99472,2021-05-19 17:48:28:149,WalkingUpstairs
-0.321,10.42,0.108,-4.186,8.092,-3.629,3.638,0.818,2.642,1.445,1.6,-2.897,100032,2021-05-19 17:48:28:709,WalkingUpstairs
-5.394,9.543,-0.397,-3.048,9.282,-0.849,-2.189,0.996,0.758,-0.944,-1.2,1.271,100472,2021-05-19 17:48:29:149,WalkingUpstairs
-4.853,10.42,6.843,-3.217,9.216,-0.937,1.402,-2.951,2.426,2.238,-1.365,-2.471,100971,2021-05-19 17:48:29:648,WalkingUpstairs
-4.65,17.08,1.851,-4.707,7.519,-4.181,-2.456,-3.068,-5.602,-0.218,-0.095,0.847,101472,2021-05-19 17:48:30:149,WalkingUpstairs
-2.887,8.995,-0.634,-1.681,9.652,0.432,-1.207,-0.657,-1.066,-1.106,0.796,0.938,101972,2021-05-19 17:48:30:649,WalkingUpstairs
-0.086,4.628,0.129,-3.528,8.896,-2.142,3.441,-4.268,2.271,0.04,1.75,-1.299,102472,2021-05-19 17:48:31:149,WalkingUpstairs
-1.561,5.499,1.669,-1.412,9.702,-0.203,-0.149,-4.203,1.872,-0.79,0.171,-0.252,102972,2021-05-19 17:48:31:649,WalkingUpstairs
-2.65,11.535,0.974,-1.492,9.689,-0.246,-1.158,1.846,1.221,2.078,0.86,-1.495,103472,2021-05-19 17:48:32:149,WalkingUpstairs
-11.918,30.26,13.271,-4.678,7.017,-5.005,-7.241,23.243,18.276,-2.145,-0.77,1.154,103972,2021-05-19 17:48:32:649,WalkingUpstairs
-2.545,7.793,0.582,-1.701,9.618,0.875,-0.844,-1.825,-0.293,-1.073,-0.172,0.731,104471,2021-05-19 17:48:33:148,WalkingUpstairs
-0.63,8.878,-0.74,-4.28,8.378,-2.769,3.65,0.5,2.029,1.704,0.289,-2.037,104972,2021-05-19 17:48:33:649,WalkingUpstairs
-3.919,9.797,-1.982,-4.025,8.446,-2.938,1.459,-0.606,1.878,-1.213,-1.055,1.135,105471,2021-05-19 17:48:34:148,WalkingUpstairs
0.192,12.491,3.685,-1.152,9.592,1.687,1.343,2.899,1.998,-0.511,0.648,0.489,105972,2021-05-19 17:48:34:649,WalkingUpstairs
-1.896,6.632,-4.037,-4.242,7.34,-4.93,2.346,-0.708,0.893,1.755,1.067,-1.575,106472,2021-05-19 17:48:35:149,WalkingUpstairs
-2.349,11.468,-0.431,-2.613,9.26,-1.895,2.746,2.059,1.808,-0.952,-1.17,1.089,106972,2021-05-19 17:48:35:649,WalkingUpstairs
-4.061,9.646,2.823,-0.105,9.679,1.571,-3.955,-0.033,1.251,0.199,-0.021,0.372,107474,2021-05-19 17:48:36:151,WalkingUpstairs
1.563,5.559,-1.281,-3.106,9.044,-2.173,3.848,-5.004,-0.069,-0.997,-0.644,-0.439,107972,2021-05-19 17:48:36:649,WalkingUpstairs
-2.138,7.238,1.267,-0.813,9.739,0.817,-2.835,-0.914,-1.276,-1.13,0.453,1.001,108472,2021-05-19 17:48:37:149,WalkingUpstairs
0.237,5.25,0.488,-3.691,8.822,-2.174,3.928,-3.571,2.662,-0.257,2.052,-1.188,108972,2021-05-19 17:48:37:649,WalkingUpstairs
-5.018,14.485,-1.882,-1.786,9.643,-0.044,-3.233,4.842,-1.838,-0.953,2.059,0.288,109472,2021-05-19 17:48:38:149,WalkingUpstairs
-0.208,11.665,-0.314,-1.304,9.714,0.318,1.281,2.466,0.69,2.428,2.311,-1.587,109972,2021-05-19 17:48:38:649,WalkingUpstairs
-11.77,20.13,11.382,-5.434,6.546,-4.878,-6.336,13.584,16.26,-1.183,-0.666,1.009,110471,2021-05-19 17:48:39:148,WalkingUpstairs
-1.887,11.897,-0.247,-1.772,9.606,0.866,-4.284,4.339,0.253,-0.196,-0.71,0.666,110972,2021-05-19 17:48:39:649,WalkingUpstairs
-0.986,2.002,-4.053,-4.456,7.205,-4.94,3.29,-5.952,0.841,0.571,0.886,-0.641,111472,2021-05-19 17:48:40:149,WalkingUpstairs
-2.313,8.957,-0.883,-1.891,9.619,0.279,-1.56,-1.835,-1.242,-1.351,0.929,0.47,111972,2021-05-19 17:48:40:649,WalkingUpstairs
-1.398,9.594,-1.386,-3.82,8.603,-2.751,2.422,0.991,1.365,1.335,1.167,-1.828,112472,2021-05-19 17:48:41:149,WalkingUpstairs
-0.579,16.668,-0.146,-3.553,8.562,-3.201,0.248,5.082,2.011,-1.023,-0.615,1.142,112971,2021-05-19 17:48:41:648,WalkingUpstairs
-1.824,11.629,1.137,-1.135,9.669,1.184,-2.333,3.604,1.088,-0.314,0.336,0.504,113472,2021-05-19 17:48:42:149,WalkingUpstairs
-0.874,4.12,-1.982,-3.627,8.628,-2.93,3.884,-4.434,1.417,-0.045,0.84,-0.787,113971,2021-05-19 17:48:42:648,WalkingUpstairs
-3.824,8.729,-0.074,-1.069,9.732,0.563,-2.905,-0.15,0.9,-1.132,0.604,0.853,114472,2021-05-19 17:48:43:149,WalkingUpstairs
2.863,6.847,-0.8,-4.777,7.168,-4.688,0.831,3.558,4.085,1.1,2.091,-2.599,114972,2021-05-19 17:48:43:649,WalkingUpstairs
-6.63,9.783,-0.831,-3.675,9.037,-0.995,-2.954,0.746,0.165,-1.062,0.794,1.193,115472,2021-05-19 17:48:44:149,WalkingUpstairs
-3.357,15.672,0.436,-1.69,9.577,1.264,-0.291,3.889,-1.501,0.079,0.604,0.098,115972,2021-05-19 17:48:44:649,WalkingUpstairs
-5.066,1.173,-11.732,-4.513,6.584,-5.697,-0.562,-5.45,-6.072,-0.905,-0.372,0.321,116471,2021-05-19 17:48:45:148,WalkingUpstairs
-3.632,9.881,0.436,-1.396,9.678,0.746,-2.286,0.186,-0.17,-0.699,0.327,0.301,116972,2021-05-19 17:48:45:649,WalkingUpstairs
-6.012,12.586,0.74,-1.326,9.693,0.675,-4.686,2.893,0.065,0.655,0.276,-0.205,117471,2021-05-19 17:48:46:148,WalkingUpstairs
-6.012,12.586,0.74,-1.326,9.693,0.675,-4.686,2.893,0.065,0.655,0.276,-0.205,117472,2021-05-19 17:48:46:149,WalkingUpstairs
-14.696,20.145,6.079,-4.388,8.634,-1.536,-0.357,1.228,-20.034,-1.869,-1.415,-0.302,117612,2021-05-19 17:48:46:289,WalkingUpstairs
-4.365,8.377,0.086,-1.502,9.486,1.981,-2.863,-1.109,-1.894,-0.524,-0.549,0.604,118111,2021-05-19 17:48:46:788,WalkingUpstairs
-3.115,7.077,-3.17,-4.346,7.786,-4.082,0.234,0.278,1.729,0.879,0.886,-1.672,118611,2021-05-19 17:48:47:288,WalkingUpstairs
-3.347,7.448,0.309,-2.856,9.347,-0.808,-1.422,-0.3,0.574,-0.757,-1.913,1.037,119111,2021-05-19 17:48:47:788,WalkingUpstairs
-2.464,12.026,-1.729,-1.48,9.684,0.436,-1.474,3.524,-2.953,2.154,-0.118,-0.62,119612,2021-05-19 17:48:48:289,WalkingUpstairs
-4.417,11.904,1.53,-3.925,8.16,-3.765,-0.492,3.744,5.295,-1.611,-0.528,0.456,120112,2021-05-19 17:48:48:789,WalkingUpstairs
-3.785,10.764,-0.448,-1.516,9.629,1.072,-2.269,1.135,-1.519,-0.627,-0.119,0.655,120611,2021-05-19 17:48:49:288,WalkingUpstairs
-7.982,5.844,-1.652,-2.684,9.35,-1.245,-1.614,-0.233,6.117,2.412,-2.013,-1.21,121111,2021-05-19 17:48:49:788,WalkingUpstairs
-7.982,5.844,-1.652,-2.684,9.35,-1.245,-1.614,-0.233,6.117,2.412,-2.013,-1.21,121112,2021-05-19 17:48:49:789,WalkingUpstairs
9.965,-0.242,-6.376,-3.803,8.767,-2.202,-0.006,3.216,1.592,0.831,-0.114,-0.431,121231,2021-05-19 17:48:49:908,WalkingUpstairs
-6.349,14.322,-1.118,-0.155,9.774,0.789,-4.097,0.861,3.068,0.776,0.356,0.092,121731,2021-05-19 17:48:50:408,WalkingUpstairs
